DesignPt#,crn_across_solns,eta_1,eta_2,gamma_1,gamma_2,lambda_min,easy_solve,reuse_points,ps_sufficient_reduction,initial_solution,budget,num_product,mat_to_prod,order_cost,sales_price,material_cost,salvage_price,total_budget,purchase_yield,poi_mean,recourse_cost,num_material,process_cost,MacroRep#,Final Relative Optimality Gap,Area Under Progress Curve,0.05-Solve Time,0.05-Solved? (Y/N),0.1-Solve Time,0.1-Solved? (Y/N),0.2-Solve Time,0.2-Solved? (Y/N),0.5-Solve Time,0.5-Solved? (Y/N),Initial Solution,Initial Objective Function Value,Optimal Solution,Optimal Objective Function Value
16,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 20]","[1.075, 1.075, 1.075, 1.075]","[0.5644, 0.5644, 0.5644, 0.5644]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.8141, 1.8141, 1.8141, 1.8141]",4,"[0.1, 0.1, 0.1]",8,0.005196164535803904,0.16094363481175444,0.3658,1,0.3222,1,0.2592,1,0.132,1,"(20, 20, 20, 20)",521.2404666666666,"(48.8277, 74.787, 112.213, 46.4405)",529.9249217701118
16,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 20]","[1.075, 1.075, 1.075, 1.075]","[0.5644, 0.5644, 0.5644, 0.5644]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.8141, 1.8141, 1.8141, 1.8141]",4,"[0.1, 0.1, 0.1]",9,0.007949339575313092,0.17432542771725107,0.4352,1,0.3904,1,0.2828,1,0.132,1,"(20, 20, 20, 20)",425.1717222222222,"(43.4039, 66.7323, 114.6077, 46.0671)",529.5934852709349
17,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 20]","[0.8, 0.83, 0.8611, 0.8934]","[0.44, 0.4565, 0.4736, 0.4914]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.7, 1.7638, 1.8299, 1.8985]",4,"[0.1, 0.1, 0.1]",0,0.005350284234534098,0.16997563929147888,0.3902,1,0.345,1,0.2826,1,0.148,1,"(20, 20, 20, 20)",409.97610000000003,"(49.9684, 76.268, 125.1475, 55.4646)",568.2270991850646
17,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 20]","[0.8, 0.83, 0.8611, 0.8934]","[0.44, 0.4565, 0.4736, 0.4914]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.7, 1.7638, 1.8299, 1.8985]",4,"[0.1, 0.1, 0.1]",1,-0.0,0.17074617411539755,0.3904,1,0.3452,1,0.2828,1,0.148,1,"(20, 20, 20, 20)",329.51980000000003,"(48.0634, 77.5475, 123.8815, 48.0833)",569.0983081742609
17,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 20]","[0.8, 0.83, 0.8611, 0.8934]","[0.44, 0.4565, 0.4736, 0.4914]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.7, 1.7638, 1.8299, 1.8985]",4,"[0.1, 0.1, 0.1]",2,0.003069861110612713,0.16944054061961147,0.388,1,0.3428,1,0.2804,1,0.148,1,"(20, 20, 20, 20)",412.17580000000004,"(51.6995, 79.133, 121.4096, 50.4205)",568.5984299476263
17,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 20]","[0.8, 0.83, 0.8611, 0.8934]","[0.44, 0.4565, 0.4736, 0.4914]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.7, 1.7638, 1.8299, 1.8985]",4,"[0.1, 0.1, 0.1]",3,0.007879361812110608,0.1746258167786715,0.388,1,0.3656,1,0.2804,1,0.148,1,"(20, 20, 20, 20)",383.3491,"(51.7146, 83.4281, 121.7763, 50.7183)",567.8152789857306
17,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 20]","[0.8, 0.83, 0.8611, 0.8934]","[0.44, 0.4565, 0.4736, 0.4914]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.7, 1.7638, 1.8299, 1.8985]",4,"[0.1, 0.1, 0.1]",4,0.0007711237604126597,0.16600794637336042,0.388,1,0.3428,1,0.2804,1,0.148,1,"(20, 20, 20, 20)",383.97360000000003,"(48.4603, 76.8353, 125.5928, 48.9503)",568.9727428916693
17,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 20]","[0.8, 0.83, 0.8611, 0.8934]","[0.44, 0.4565, 0.4736, 0.4914]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.7, 1.7638, 1.8299, 1.8985]",4,"[0.1, 0.1, 0.1]",5,0.0004390362978928872,0.16620342829434526,0.388,1,0.3428,1,0.2804,1,0.148,1,"(20, 20, 20, 20)",375.9451,"(49.5648, 75.9235, 124.5041, 50.4489)",569.0268180715783
17,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 20]","[0.8, 0.83, 0.8611, 0.8934]","[0.44, 0.4565, 0.4736, 0.4914]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.7, 1.7638, 1.8299, 1.8985]",4,"[0.1, 0.1, 0.1]",6,0.0048713813480057155,0.1696110769561658,0.3882,1,0.3428,1,0.2804,1,0.148,1,"(20, 20, 20, 20)",392.21809999999994,"(47.3463, 74.3446, 125.4321, 54.8606)",568.3050809298479
17,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 20]","[0.8, 0.83, 0.8611, 0.8934]","[0.44, 0.4565, 0.4736, 0.4914]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.7, 1.7638, 1.8299, 1.8985]",4,"[0.1, 0.1, 0.1]",7,0.00649523604832387,0.16629489843403608,0.3682,1,0.322,1,0.2592,1,0.148,1,"(20, 20, 20, 20)",349.2625,"(48.674, 72.2187, 122.5061, 56.0552)",568.0406619289032
17,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 20]","[0.8, 0.83, 0.8611, 0.8934]","[0.44, 0.4565, 0.4736, 0.4914]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.7, 1.7638, 1.8299, 1.8985]",4,"[0.1, 0.1, 0.1]",8,0.006155293784068796,0.17307355555312415,0.3906,1,0.3454,1,0.2804,1,0.148,1,"(20, 20, 20, 20)",510.6742999999999,"(50.2888, 77.5161, 114.6583, 52.068)",568.0960161387815
17,True,0.25,0.775,1.0,0.675,10,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 20]","[0.8, 0.83, 0.8611, 0.8934]","[0.44, 0.4565, 0.4736, 0.4914]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.7, 1.7638, 1.8299, 1.8985]",4,"[0.1, 0.1, 0.1]",9,0.005777470533292583,0.16844243376138557,0.3656,1,0.3428,1,0.2804,1,0.148,1,"(20, 20, 20, 20)",421.1691,"(46.7827, 72.4436, 127.1042, 52.9036)",568.1575386669266
18,True,0.225,0.9,2.625,0.65,4,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[1.2, 1.275, 1.3547, 1.4394]","[0.675, 0.7172, 0.762, 0.8096]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[2.25, 2.3906, 2.54, 2.6988]",4,"[0.1, 0.1, 0.1]",0,0.007851165072967672,0.030479943508385763,0.0336,1,0.0336,1,0.0336,1,0.0272,1,"(20, 20, 20, 20)",156.32807439791117,"(49.7937, 77.8593, 124.6969, 50.7056)",356.29152236590744
18,True,0.225,0.9,2.625,0.65,4,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[1.2, 1.275, 1.3547, 1.4394]","[0.675, 0.7172, 0.762, 0.8096]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[2.25, 2.3906, 2.54, 2.6988]",4,"[0.1, 0.1, 0.1]",1,0.0019027213413420482,0.028111654312431636,0.0464,1,0.0464,1,0.04,1,0.0272,1,"(20, 20, 20, 20)",156.32807439791117,"(48.8643, 72.6741, 120.2358, 49.6447)",357.49718873442157
18,True,0.225,0.9,2.625,0.65,4,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[1.2, 1.275, 1.3547, 1.4394]","[0.675, 0.7172, 0.762, 0.8096]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[2.25, 2.3906, 2.54, 2.6988]",4,"[0.1, 0.1, 0.1]",2,0.00896987976283425,0.03258721711349388,0.0758,1,0.04,1,0.0272,1,0.0208,1,"(20, 20, 20, 20)",156.32807439791117,"(52.5172, 78.7762, 115.2054, 44.681)",356.0647745410329
18,True,0.225,0.9,2.625,0.65,4,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[1.2, 1.275, 1.3547, 1.4394]","[0.675, 0.7172, 0.762, 0.8096]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[2.25, 2.3906, 2.54, 2.6988]",4,"[0.1, 0.1, 0.1]",3,0.02382546107593489,0.06347589309628651,0.1006,1,0.1006,1,0.0926,1,0.0272,1,"(20, 20, 20, 20)",156.32807439791117,"(54.4334, 85.7752, 119.7641, 44.6493)",353.0537559314582
18,True,0.225,0.9,2.625,0.65,4,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[1.2, 1.275, 1.3547, 1.4394]","[0.675, 0.7172, 0.762, 0.8096]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[2.25, 2.3906, 2.54, 2.6988]",4,"[0.1, 0.1, 0.1]",4,0.014684052823175262,0.045425820250732836,0.0592,1,0.0592,1,0.0592,1,0.0272,1,"(20, 20, 20, 20)",156.32807439791117,"(48.7428, 78.3877, 128.6891, 51.5374)",354.9065915618287
18,True,0.225,0.9,2.625,0.65,4,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[1.2, 1.275, 1.3547, 1.4394]","[0.675, 0.7172, 0.762, 0.8096]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[2.25, 2.3906, 2.54, 2.6988]",4,"[0.1, 0.1, 0.1]",5,0.0043961430328564475,0.034311649280066116,0.1084,1,0.04,1,0.0272,1,0.0208,1,"(20, 20, 20, 20)",156.32807439791117,"(44.2663, 71.2004, 119.3624, 45.6381)",356.99180702256314
18,True,0.225,0.9,2.625,0.65,4,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[1.2, 1.275, 1.3547, 1.4394]","[0.675, 0.7172, 0.762, 0.8096]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[2.25, 2.3906, 2.54, 2.6988]",4,"[0.1, 0.1, 0.1]",6,0.021798939861724417,0.04120786511136129,0.0676,1,0.0676,1,0.0272,1,0.0208,1,"(20, 20, 20, 20)",156.32807439791117,"(46.1918, 71.165, 125.9226, 58.0296)",353.46450344514216
18,True,0.225,0.9,2.625,0.65,4,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[1.2, 1.275, 1.3547, 1.4394]","[0.675, 0.7172, 0.762, 0.8096]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[2.25, 2.3906, 2.54, 2.6988]",4,"[0.1, 0.1, 0.1]",7,0.017860896344257787,0.041694461298280826,0.0464,1,0.0464,1,0.0272,1,0.0208,1,"(20, 20, 20, 20)",156.32807439791117,"(49.5344, 76.7596, 124.0406, 57.3539)",354.2626898012661
18,True,0.225,0.9,2.625,0.65,4,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[1.2, 1.275, 1.3547, 1.4394]","[0.675, 0.7172, 0.762, 0.8096]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[2.25, 2.3906, 2.54, 2.6988]",4,"[0.1, 0.1, 0.1]",8,-0.0,0.02917196003311846,0.04,1,0.04,1,0.04,1,0.0272,1,"(20, 20, 20, 20)",156.32807439791117,"(47.3269, 73.9398, 117.3634, 46.7206)",357.88284374494367
18,True,0.225,0.9,2.625,0.65,4,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[1.2, 1.275, 1.3547, 1.4394]","[0.675, 0.7172, 0.762, 0.8096]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[2.25, 2.3906, 2.54, 2.6988]",4,"[0.1, 0.1, 0.1]",9,0.013370140823919897,0.04183157754824837,0.0676,1,0.0676,1,0.0272,1,0.0208,1,"(20, 20, 20, 20)",156.32807439791117,"(47.6336, 71.9545, 128.7717, 51.7729)",355.17290315191184
19,True,0.225,0.9,2.625,0.65,4,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[1.075, 1.075, 1.075, 1.075]","[0.5644, 0.5644, 0.5644, 0.5644]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.8141, 1.8141, 1.8141, 1.8141]",4,"[0.1, 0.1, 0.1]",0,0.019267211870930532,0.048573250695183805,0.0912,1,0.0472,1,0.0336,1,0.0336,1,"(20, 20, 20, 20)",245.71145217767116,"(46.7183, 73.8497, 122.5616, 58.6116)",380.9007497532808
19,True,0.225,0.9,2.625,0.65,4,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[1.075, 1.075, 1.075, 1.075]","[0.5644, 0.5644, 0.5644, 0.5644]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.8141, 1.8141, 1.8141, 1.8141]",4,"[0.1, 0.1, 0.1]",1,0.0018853563188428344,0.026763175496745777,0.0464,1,0.0336,1,0.0336,1,0.0208,1,"(20, 20, 20, 20)",220.46221884433783,"(47.3619, 72.0278, 116.5308, 45.7698)",383.2806114255901
19,True,0.225,0.9,2.625,0.65,4,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[1.075, 1.075, 1.075, 1.075]","[0.5644, 0.5644, 0.5644, 0.5644]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.8141, 1.8141, 1.8141, 1.8141]",4,"[0.1, 0.1, 0.1]",2,0.011094144296956269,0.04070254011451147,0.0692,1,0.0472,1,0.0336,1,0.0336,1,"(20, 20, 20, 20)",260.18745217767105,"(50.1683, 77.5563, 114.3189, 52.0257)",382.01977701744187
19,True,0.225,0.9,2.625,0.65,4,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[1.075, 1.075, 1.075, 1.075]","[0.5644, 0.5644, 0.5644, 0.5644]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.8141, 1.8141, 1.8141, 1.8141]",4,"[0.1, 0.1, 0.1]",3,0.0336769937254721,0.066397339917353,0.0864,1,0.0864,1,0.0472,1,0.0208,1,"(20, 20, 20, 20)",290.78398551100446,"(51.0721, 85.2729, 114.7088, 44.4577)",378.9278138121671
19,True,0.225,0.9,2.625,0.65,4,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[1.075, 1.075, 1.075, 1.075]","[0.5644, 0.5644, 0.5644, 0.5644]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.8141, 1.8141, 1.8141, 1.8141]",4,"[0.1, 0.1, 0.1]",4,0.023844257678702973,0.044752231370055566,0.0408,1,0.0408,1,0.0272,1,0.0208,1,"(20, 20, 20, 20)",253.85548551100447,"(49.7418, 77.8591, 129.5184, 51.3596)",380.2740769646548
19,True,0.225,0.9,2.625,0.65,4,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[1.075, 1.075, 1.075, 1.075]","[0.5644, 0.5644, 0.5644, 0.5644]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.8141, 1.8141, 1.8141, 1.8141]",4,"[0.1, 0.1, 0.1]",5,0.006006397494350364,0.033180126386877555,0.048,1,0.048,1,0.0272,1,0.0208,1,"(20, 20, 20, 20)",234.27835217767114,"(45.5742, 71.1883, 126.2636, 47.4308)",382.716373164939
19,True,0.225,0.9,2.625,0.65,4,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[1.075, 1.075, 1.075, 1.075]","[0.5644, 0.5644, 0.5644, 0.5644]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.8141, 1.8141, 1.8141, 1.8141]",4,"[0.1, 0.1, 0.1]",6,0.020250375573059354,0.04386662593638878,0.0464,1,0.0336,1,0.0336,1,0.0208,1,"(20, 20, 20, 20)",226.7941855110044,"(44.4175, 70.4545, 121.1249, 59.1544)",380.766138485497
19,True,0.225,0.9,2.625,0.65,4,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[1.075, 1.075, 1.075, 1.075]","[0.5644, 0.5644, 0.5644, 0.5644]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.8141, 1.8141, 1.8141, 1.8141]",4,"[0.1, 0.1, 0.1]",7,0.024603289143506537,0.05147172166246257,0.0692,1,0.0472,1,0.0336,1,0.0336,1,"(20, 20, 20, 20)",229.0985855110044,"(48.5276, 70.5911, 124.6895, 59.295)",380.1701530834702
19,True,0.225,0.9,2.625,0.65,4,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[1.075, 1.075, 1.075, 1.075]","[0.5644, 0.5644, 0.5644, 0.5644]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.8141, 1.8141, 1.8141, 1.8141]",4,"[0.1, 0.1, 0.1]",8,0.012378243928988019,0.03939156906525513,0.0536,1,0.0536,1,0.0336,1,0.0208,1,"(20, 20, 20, 20)",278.6123855110044,"(45.1786, 68.4576, 109.4422, 53.1156)",381.84396267538034
19,True,0.225,0.9,2.625,0.65,4,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[1.075, 1.075, 1.075, 1.075]","[0.5644, 0.5644, 0.5644, 0.5644]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.8141, 1.8141, 1.8141, 1.8141]",4,"[0.1, 0.1, 0.1]",9,0.010316706522294123,0.040919596960232674,0.06,1,0.0472,1,0.0472,1,0.0208,1,"(20, 20, 20, 20)",231.64915217767106,"(45.6331, 68.7433, 127.1034, 49.6397)",382.12622102492884
20,True,0.225,0.9,2.625,0.65,4,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[0.8, 0.83, 0.8611, 0.8934]","[0.44, 0.4565, 0.4736, 0.4914]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.7, 1.7638, 1.8299, 1.8985]",4,"[0.1, 0.1, 0.1]",0,0.009123875884690484,0.0324163417024567,0.0536,1,0.0536,1,0.0272,1,0.0208,1,"(20, 20, 20, 20)",247.48693365962998,"(47.4507, 78.8133, 124.8587, 58.9245)",421.405254866591
20,True,0.225,0.9,2.625,0.65,4,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[0.8, 0.83, 0.8611, 0.8934]","[0.44, 0.4565, 0.4736, 0.4914]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.7, 1.7638, 1.8299, 1.8985]",4,"[0.1, 0.1, 0.1]",1,0.0005825443071288169,0.027110072998177026,0.0766,1,0.04,1,0.0272,1,0.0208,1,"(20, 20, 20, 20)",224.52413365962997,"(48.7847, 74.4647, 121.0541, 48.1052)",422.89253160051567
20,True,0.225,0.9,2.625,0.65,4,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[0.8, 0.83, 0.8611, 0.8934]","[0.44, 0.4565, 0.4736, 0.4914]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.7, 1.7638, 1.8299, 1.8985]",4,"[0.1, 0.1, 0.1]",2,0.0033272191430106083,0.0321309332825204,0.1018,1,0.04,1,0.0272,1,0.0208,1,"(20, 20, 20, 20)",261.18533365963,"(51.2667, 79.3857, 120.6263, 51.9534)",422.414609512077
20,True,0.225,0.9,2.625,0.65,4,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[0.8, 0.83, 0.8611, 0.8934]","[0.44, 0.4565, 0.4736, 0.4914]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.7, 1.7638, 1.8299, 1.8985]",4,"[0.1, 0.1, 0.1]",3,0.019402419853185634,0.053053519047818354,0.1198,1,0.0692,1,0.0272,1,0.0208,1,"(20, 20, 20, 20)",289.85213365962994,"(53.8488, 87.0115, 120.3894, 45.9822)",419.6154824916227
20,True,0.225,0.9,2.625,0.65,4,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[0.8, 0.83, 0.8611, 0.8934]","[0.44, 0.4565, 0.4736, 0.4914]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.7, 1.7638, 1.8299, 1.8985]",4,"[0.1, 0.1, 0.1]",4,0.010625029763342815,0.037489506114645764,0.0766,1,0.0592,1,0.0272,1,0.0208,1,"(20, 20, 20, 20)",255.98053365963,"(53.7203, 81.8076, 127.2646, 53.2947)",421.1438633941389
20,True,0.225,0.9,2.625,0.65,4,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[0.8, 0.83, 0.8611, 0.8934]","[0.44, 0.4565, 0.4736, 0.4914]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.7, 1.7638, 1.8299, 1.8985]",4,"[0.1, 0.1, 0.1]",5,0.0010539309889107608,0.030416073899621875,0.1,1,0.04,1,0.0272,1,0.0208,1,"(20, 20, 20, 20)",236.45333365963006,"(46.9848, 73.755, 122.5807, 47.9837)",422.81045043575466
20,True,0.225,0.9,2.625,0.65,4,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[0.8, 0.83, 0.8611, 0.8934]","[0.44, 0.4565, 0.4736, 0.4914]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.7, 1.7638, 1.8299, 1.8985]",4,"[0.1, 0.1, 0.1]",6,0.00794593618948669,0.03311648467559235,0.0756,1,0.04,1,0.0272,1,0.0208,1,"(20, 20, 20, 20)",229.72893365963006,"(48.9559, 74.4663, 121.9189, 59.332)",421.61036601193575
20,True,0.225,0.9,2.625,0.65,4,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[0.8, 0.83, 0.8611, 0.8934]","[0.44, 0.4565, 0.4736, 0.4914]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.7, 1.7638, 1.8299, 1.8985]",4,"[0.1, 0.1, 0.1]",7,0.015868613096458796,0.03997283149057212,0.0608,1,0.0472,1,0.0272,1,0.0208,1,"(20, 20, 20, 20)",232.76813365963005,"(51.7743, 74.2791, 132.9554, 56.7966)",420.2308137808648
20,True,0.225,0.9,2.625,0.65,4,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[0.8, 0.83, 0.8611, 0.8934]","[0.44, 0.4565, 0.4736, 0.4914]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.7, 1.7638, 1.8299, 1.8985]",4,"[0.1, 0.1, 0.1]",8,0.0077513508200521076,0.03069728590143106,0.0536,1,0.0536,1,0.0272,1,0.0208,1,"(20, 20, 20, 20)",279.1929336596299,"(47.4575, 70.8383, 119.4638, 56.7766)",421.6442485851732
20,True,0.225,0.9,2.625,0.65,4,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[0.8, 0.83, 0.8611, 0.8934]","[0.44, 0.4565, 0.4736, 0.4914]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.7, 1.7638, 1.8299, 1.8985]",4,"[0.1, 0.1, 0.1]",9,0.012893702861912326,0.03812969906164861,0.0928,1,0.04,1,0.0272,1,0.0208,1,"(20, 20, 20, 20)",235.68253365962994,"(48.8946, 73.2299, 134.3749, 54.0309)",420.74882607639245
